Date,Total,Desktop site,Mobile site,Zero site
2015-05,10762,8964,1798,0
2015-06,8146,6583,1563,0
2015-07,3224,2741,483,0
2015-08,2154,1944,210,0
2015-09,5905,5673,232,0
2015-10,3430,3215,207,8
2015-11,2762,2391,284,87
